Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s-1),Acc.,Ei  (cm-1),,Ek  (cm-1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
,,7 484.9850751,0.0000007,,1.7255e+05,AAA,[195 260.07135803],-,[196 596.079366013],1s6d,3D,3,1s8f,3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 484.9884696,0.0000007,,1.4651e+04,AAA,[195 260.07135803],-,[196 596.078760123],1s6d,3D,3,1s8f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 484.9905899,0.0000007,,1.1852e+05,AAA,[195 260.07173649],-,[196 596.078760123],1s6d,3D,2,1s8f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 485.0117928,0.0000007,,1.4494e+05,AAA,[195 260.07720298],-,[196 596.080442094],1s6d,3D,1,1s8f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 488.8888226,0.0000006,,1.3321e+05,AAA,[195 260.77050808],-,[196 596.082092602],1s6d,1D,2,1s8f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 488.8980792,0.0000006,,2.433e+00,AA,[195 260.77050808],-,[196 596.080442094],1s6d,1D,2,1s8f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 488.9075123,0.0000006,,3.939e+04,AA,[195 260.77050808],-,[196 596.078760123],1s6d,1D,2,1s8f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 497.44817852,0.00000011,,9.076e+03,AA,[195 262.424216836],-,[196 596.211361727],1s6f,3F°,3,1s8g,1G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 497.45051385,0.00000011,,1.3311e+04,AAA,[195 262.424216836],-,[196 596.210946275],1s6f,3F°,3,1s8g,3G,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 497.45719851,0.00000011,,6.793e+03,AA,[195 262.425821479],-,[196 596.211361727],1s6f,3F°,4,1s8g,1G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 497.45776402,0.00000011,,2.0700e+05,AAA,[195 262.424216836],-,[196 596.209656481],1s6f,3F°,3,1s8g,3G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 497.45953384,0.00000011,,2.8881e+02,AAA,[195 262.425821479],-,[196 596.210946275],1s6f,3F°,4,1s8g,3G,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 497.46298994,0.00000011,,2.2643e+05,AAA,[195 262.425821479],-,[196 596.210331441],1s6f,3F°,4,1s8g,3G,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 497.46678403,0.00000011,,7.3585e+03,AAA,[195 262.425821479],-,[196 596.209656481],1s6f,3F°,4,1s8g,3G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 497.47387648,0.00000011,,2.0794e+05,AAA,[195 262.428373005],-,[196 596.210946275],1s6f,3F°,2,1s8g,3G,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 497.49071711,0.00000011,,2.1056e+05,AAA,[195 262.431784358],-,[196 596.211361727],1s6f,1F°,3,1s8g,1G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 497.49305247,0.00000011,,4.884e+03,AA,[195 262.431784358],-,[196 596.210946275],1s6f,1F°,3,1s8g,3G,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 497.50030272,0.00000011,,1.207e+04,AA,[195 262.431784358],-,[196 596.209656481],1s6f,1F°,3,1s8g,3G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 498.955080729,0.000000017,,9.028e+00,AA,[195 262.723082377],-,[196 596.242205021],1s6g,3G,4,1s8h,1H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 498.956758531,0.000000017,,6.5517e+03,AAA,[195 262.723082377],-,[196 596.241906662],1s6g,3G,4,1s8h,3H°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 498.961484098,0.000000017,,2.5260e+05,AAA,[195 262.723082377],-,[196 596.241066328],1s6g,3G,4,1s8h,3H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 498.964088658,0.000000017,,5.002e+03,AA,[195 262.724684231],-,[196 596.242205021],1s6g,3G,5,1s8h,1H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 498.965766464,0.000000017,,1.2739e+02,AAA,[195 262.724684231],-,[196 596.241906662],1s6g,3G,5,1s8h,3H°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 498.968014837,0.000000017,,2.5797e+05,AAA,[195 262.724684231],-,[196 596.241506841],1s6g,3G,5,1s8h,3H°,6,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 498.970492042,0.000000017,,5.3169e+03,AAA,[195 262.724684231],-,[196 596.241066328],1s6g,3G,5,1s8h,3H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 498.973962885,0.000000017,,2.4523e+05,AAA,[195 262.726141773],-,[196 596.241906662],1s6g,3G,3,1s8h,3H°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 498.977810521,0.000000017,,2.5296e+05,AAA,[195 262.727124343],-,[196 596.242205021],1s6g,1G,4,1s8h,1H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 498.979488334,0.000000017,,6.060e+03,AA,[195 262.727124343],-,[196 596.241906662],1s6g,1G,4,1s8h,3H°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 498.984213929,0.000000017,,5.258e+01,AA,[195 262.727124343],-,[196 596.241066328],1s6g,1G,4,1s8h,3H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.294230527,0.000000010,,4.699e+00,AA,[195 262.793050975],-,[196 596.251866245],1s6h,3H°,5,1s8i,1I,6,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.295488463,0.000000010,,3.6823e+03,AAA,[195 262.793050975],-,[196 596.251642570],1s6h,3H°,5,1s8i,3I,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.298809447,0.000000010,,2.1458e+05,AAA,[195 262.793050975],-,[196 596.251052062],1s6h,3H°,5,1s8i,3I,6,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.300102905,0.000000010,,2.946e+03,AA,[195 262.794095149],-,[196 596.251866245],1s6h,3H°,6,1s8i,1I,6,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.301360843,0.000000010,,4.9976e+01,AAA,[195 262.794095149],-,[196 596.251642570],1s6h,3H°,6,1s8i,3I,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.302944182,0.000000010,,2.1770e+05,AAA,[195 262.794095149],-,[196 596.251361035],1s6h,3H°,6,1s8i,3I,7,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.304681833,0.000000010,,3.1015e+03,AAA,[195 262.794095149],-,[196 596.251052062],1s6h,3H°,6,1s8i,3I,6,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.306691014,0.000000010,,2.1050e+05,AAA,[195 262.795042911],-,[196 596.251642570],1s6h,3H°,4,1s8i,3I,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.309410324,0.000000010,,2.1475e+05,AAA,[195 262.795750108],-,[196 596.251866245],1s6h,1H°,5,1s8i,1I,6,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.310668264,0.000000010,,3.464e+03,AA,[195 262.795750108],-,[196 596.251642570],1s6h,1H°,5,1s8i,3I,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.313989263,0.000000010,,1.897e+01,AA,[195 262.795750108],-,[196 596.251052062],1s6h,1H°,5,1s8i,3I,6,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.527827107,0.000000017,,2.2052e+01,AAA,[195 262.793050975],-,[196 596.210331441],1s6h,3H°,5,1s8g,3G,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.531623281,0.000000017,,1.2805e+03,AAA,[195 262.793050975],-,[196 596.209656481],1s6h,3H°,5,1s8g,3G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.533235711,0.000000017,,2.511e+01,AA,[195 262.795042911],-,[196 596.211361727],1s6h,3H°,4,1s8g,1G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.533699851,0.000000017,,1.2645e+03,AAA,[195 262.794095149],-,[196 596.210331441],1s6h,3H°,6,1s8g,3G,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.535572338,0.000000017,,1.3077e+03,AAA,[195 262.795042911],-,[196 596.210946275],1s6h,3H°,4,1s8g,3G,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.537213201,0.000000017,,1.2823e+03,AAA,[195 262.795750108],-,[196 596.211361727],1s6h,1H°,5,1s8g,1G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.542826538,0.000000017,,2.7200e+01,AAA,[195 262.795042911],-,[196 596.209656481],1s6h,3H°,4,1s8g,3G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.543007849,0.000000017,,2.075e+01,AA,[195 262.795750108],-,[196 596.210331441],1s6h,1H°,5,1s8g,3G,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.85557027,0.00000006,,3.752e+02,AA,[195 262.723082377],-,[196 596.082092602],1s6g,3G,4,1s8f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.87090677,0.00000006,,1.3280e+02,AAA,[195 262.723082377],-,[196 596.079366013],1s6g,3G,4,1s8f,3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.87277874,0.00000006,,7.750e+01,AA,[195 262.726141773],-,[196 596.082092602],1s6g,3G,3,1s8f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.87431479,0.00000006,,4.7129e+03,AAA,[195 262.723082377],-,[196 596.078760123],1s6g,3G,4,1s8f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.87830552,0.00000006,,4.8061e+03,AAA,[195 262.727124343],-,[196 596.082092602],1s6g,1G,4,1s8f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.87991690,0.00000006,,4.9993e+03,AAA,[195 262.724684231],-,[196 596.079366013],1s6g,3G,5,1s8f,3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.88206255,0.00000006,,5.2590e+03,AAA,[195 262.726141773],-,[196 596.080442094],1s6g,3G,3,1s8f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.88811532,0.00000006,,4.0578e+00,AAA,[195 262.726141773],-,[196 596.079366013],1s6g,3G,3,1s8f,3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.89152335,0.00000006,,2.5119e+02,AAA,[195 262.726141773],-,[196 596.078760123],1s6g,3G,3,1s8f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.89364211,0.00000006,,1.228e+02,AA,[195 262.727124343],-,[196 596.079366013],1s6g,1G,4,1s8f,3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 499.89705015,0.00000006,,2.948e+02,AA,[195 262.727124343],-,[196 596.078760123],1s6g,1G,4,1s8f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 502.15779575,0.00000023,,3.614e+03,AA,[195 262.424216836],-,[196 595.37405237],1s6f,3F°,3,1s8d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 502.20038780,0.00000023,,1.0240e+04,AAA,[195 262.431784358],-,[196 595.37405237],1s6f,1F°,3,1s8d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 503.9124562,0.0000004,,9.1781e+03,AAA,[195 262.424216836],-,[196 595.06236505],1s6f,3F°,3,1s8d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 503.9133717,0.0000004,,8.1017e+02,AAA,[195 262.424216836],-,[196 595.06220247],1s6f,3F°,3,1s8d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 503.9224072,0.0000004,,1.2814e+04,AAA,[195 262.425821479],-,[196 595.06220247],1s6f,3F°,4,1s8d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 503.9228907,0.0000004,,1.3953e+04,AAA,[195 262.428373005],-,[196 595.06466814],1s6f,3F°,2,1s8d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 503.9358591,0.0000004,,1.5502e+03,AAA,[195 262.428373005],-,[196 595.06236505],1s6f,3F°,2,1s8d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 503.9367746,0.0000004,,3.1640e+01,AAA,[195 262.428373005],-,[196 595.06220247],1s6f,3F°,2,1s8d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 503.9550682,0.0000004,,3.225e+03,AA,[195 262.431784358],-,[196 595.06236505],1s6f,1F°,3,1s8d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 503.9559837,0.0000004,,2.972e+02,AA,[195 262.431784358],-,[196 595.06220247],1s6f,1F°,3,1s8d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 504.993605,0.000023,,1.1287e-01,AAA,[193 942.462294],-,[195 274.9084660],1s5p,1P°,1,1s6p,1P°,1,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7378&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=7378&amp;type=E2,
,,7 518.214717,0.000017,,4.7278e+03,AAA,[195 868.236975],-,[197 198.3399816],1s7s,3S,1,1s10p,3P°,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 518.252664,0.000017,,4.7278e+03,AAA,[195 868.236975],-,[197 198.3332683],1s7s,3S,1,1s10p,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 518.255750,0.000017,,4.7278e+03,AAA,[195 868.236975],-,[197 198.3327222],1s7s,3S,1,1s10p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 573.086420,0.000013,,1.2094e+05,AAA,[195 274.9084660],-,[196 595.37405237],1s6p,1P°,1,1s8d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 574.874420,0.000013,,9.426e+00,AA,[195 274.9084660],-,[196 595.06236505],1s6p,1P°,1,1s8d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 585.479551,0.000017,,4.6603e+05,AAA,[193 942.462294],-,[195 260.77050808],1s5p,1P°,1,1s6d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 589.502380,0.000017,,4.082e+01,AA,[193 942.462294],-,[195 260.07173649],1s5p,1P°,1,1s6d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 653.165275,0.000006,,4.7666e+04,AAA,[195 260.07720298],-,[196 566.7261046],1s6d,3D,1,1s8p,3P°,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 653.210615,0.000006,,3.5747e+04,AAA,[195 260.07173649],-,[196 566.7128971],1s6d,3D,2,1s8p,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 653.214695,0.000006,,4.0040e+04,AAA,[195 260.07135803],-,[196 566.7118220],1s6d,3D,3,1s8p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 653.216912,0.000006,,7.1493e+03,AAA,[195 260.07173649],-,[196 566.7118220],1s6d,3D,2,1s8p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
